URL,YEAR,MAKE,MODEL,PRICE,STATE,ODOMETER,TRANSMISSION,FUEL,COLOR,CYLINDERS,CONDITION
https://modesto.craigslist.org//ctd/5864051847.html,2013,Toyota,Corolla,$11995,California,58734,automatic,gas,white,4 cylinders,excellent,clean
https://modesto.craigslist.org//ctd/5864015897.html,2015,Toyota,Corolla,$15699,California,21064,automatic,gas,red,other,unk,clean
https://modesto.craigslist.org//ctd/5863198556.html,2013,Toyota,Corolla,$12499,California,unk,automatic,gas,unk,unk,unk,clean
https://modesto.craigslist.org//ctd/5862813323.html,2015,Toyota,Corolla,$15999,California,17855,automatic,gas,green,unk,unk,clean
https://modesto.craigslist.org//cto/5862195068.html,2013,Toyota,Corolla,$11500,California,31000,automatic,gas,white,4 cylinders,excellent,clean
https://modesto.craigslist.org//ctd/5861269580.html,2010,Toyota,Corolla,$9999,California,112050,automatic,gas,black,4 cylinders,excellent,clean
https://modesto.craigslist.org//ctd/5860293010.html,2010,Toyota,Corolla,$7499,California,unk,automatic,gas,unk,unk,unk,clean
https://modesto.craigslist.org//ctd/5860200168.html,2014,Toyota,Corolla,$13639,California,81237,automatic,other,black,other,unk,clean
https://modesto.craigslist.org//ctd/5858076086.html,2015,Toyota,Corolla,$16998,California,27948,automatic,other,red,other,unk,clean
https://modesto.craigslist.org//cto/5857191095.html,2012,Toyota,Corolla,$8900,California,93000,automatic,gas,white,unk,excellent,clean
https://modesto.craigslist.org//ctd/5854630896.html,2015,Toyota,Corolla,$17188,California,13179,automatic,other,silver,other,unk,clean
https://monterey.craigslist.org//cto/5899987461.html,2011,Toyota,Camry,$9795,California,unk,automatic,gas,unk,unk,unk,clean
https://monterey.craigslist.org//cto/5874740286.html,2010,Toyota,Camry,$9000,California,119111,automatic,gas,unk,unk,unk,clean
https://monterey.craigslist.org//cto/5860456443.html,2011,Toyota,Camry,$12000,California,54700,automatic,gas,white,4 cylinders,excellent,clean
https://monterey.craigslist.org//ctd/5887227723.html,2011,Toyota,Camry,$9999,California,127178,automatic,other,silver,unk,good,clean
https://monterey.craigslist.org//ctd/5886292971.html,2015,Toyota,Camry,$16991,California,38685,automatic,gas,unk,unk,Used,clean
https://monterey.craigslist.org//ctd/5885458619.html,2014,Toyota,Camry,$17900,California,25792,automatic,gas,silver,4 cylinders,unk,clean
https://monterey.craigslist.org//cto/5881317520.html,2015,Toyota,Camry,$13900,California,unk,automatic,gas,black,4 cylinders,excellent,salvage
https://monterey.craigslist.org//ctd/5877423172.html,2014,Toyota,Camry,$15300,California,45618,automatic,hybrid,grey,4 cylinders,good,clean
https://monterey.craigslist.org//ctd/5876773118.html,2013,Toyota,Camry,$17900,California,45540,automatic,electric,unk,4 cylinders,unk,clean
https://monterey.craigslist.org//ctd/5874892499.html,2013,Toyota,Camry,$16900,California,44911,automatic,gas,white,4 cylinders,unk,clean
https://monterey.craigslist.org//cto/5849864382.html,2011,Toyota,Camry,$8500,California,89312,automatic,gas,unk,4 cylinders,excellent,clean
https://monterey.craigslist.org//ctd/5866806178.html,2015,Toyota,Camry,$14995,California,41804,automatic,gas,brown,4 cylinders,good,clean
https://monterey.craigslist.org//ctd/5861517293.html,2013,Toyota,Camry,$17900,California,45540,automatic,electric,unk,4 cylinders,unk,clean
https://monterey.craigslist.org//cto/5900124707.html,2010,Toyota,Corolla,$5565,California,unk,automatic,gas,unk,unk,unk,clean
https://monterey.craigslist.org//cto/5875718986.html,2013,Toyota,Corolla,$10255,California,unk,automatic,gas,unk,unk,unk,clean
https://monterey.craigslist.org//cto/5898641300.html,2010,Toyota,Corolla,$6700,California,unk,automatic,gas,grey,4 cylinders,excellent,salvage
https://monterey.craigslist.org//cto/5893601775.html,2015,Toyota,Corolla,$19500,California,16000,automatic,gas,unk,unk,unk,clean
https://monterey.craigslist.org//cto/5892619108.html,1570,Toyota,Corolla,$15700,California,unk,automatic,gas,unk,unk,unk,clean
https://monterey.craigslist.org//ctd/5890531089.html,2014,Toyota,Corolla,$16911,California,37346,automatic,gas,black,unk,Used,clean
https://monterey.craigslist.org//ctd/5880520035.html,2013,Toyota,Corolla,$10888,California,56653,automatic,gas,grey,4 cylinders,good,clean
https://monterey.craigslist.org//ctd/5876688101.html,2010,Toyota,Corolla,$5895,California,167984,automatic,gas,grey,4 cylinders,excellent,clean
https://monterey.craigslist.org//ctd/5870526469.html,2014,Toyota,Corolla,$14900,California,49147,automatic,gas,black,4 cylinders,unk,clean
https://monterey.craigslist.org//ctd/5867539098.html,2011,Toyota,Corolla,$9900,California,88993,automatic,gas,grey,4 cylinders,unk,clean
https://monterey.craigslist.org//ctd/5865566978.html,2010,Toyota,Corolla,$12990,California,69122,automatic,gas,grey,4 cylinders,unk,unk
https://monterey.craigslist.org//ctd/5865169898.html,2013,Toyota,Corolla,$10888,California,56653,automatic,gas,grey,4 cylinders,good,clean
https://monterey.craigslist.org//cto/5863898993.html,2015,Toyota,Corolla,$15900,California,12900,automatic,gas,red,4 cylinders,like new,clean
https://monterey.craigslist.org//ctd/5861516519.html,2011,Toyota,Corolla,$9900,California,88993,automatic,gas,grey,4 cylinders,unk,clean
https://yubasutter.craigslist.org//ctd/5896022984.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5893352488.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5892614053.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5892613316.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5890723883.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5890722092.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5889511582.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5888125146.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5886764623.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5884432776.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5884430799.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5883821785.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5882330487.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5881626121.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5881625257.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5878441010.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5876865867.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5876151473.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5874907343.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5874906150.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5874023489.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5874022300.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5873770065.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5873452652.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5870511721.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5868753088.html,2012,Toyota,Camry,$12999,California,91204,automatic,gas,grey,6 cylinders,like new,clean
https://yubasutter.craigslist.org//ctd/5867210185.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5866250800.html,2010,Toyota,Camry,$9999,California,140743,automatic,gas,silver,4 cylinders,excellent,clean
https://yubasutter.craigslist.org//cto/5851025911.html,2015,Toyota,Camry,$17995,California,5825,automatic,gas,white,6 cylinders,excellent,salvage
https://yubasutter.craigslist.org//cto/5892458530.html,2015,Toyota,Corolla,$11900,California,33000,automatic,gas,silver,4 cylinders,like new,salvage
https://yubasutter.craigslist.org//ctd/5889516077.html,2010,Toyota,Corolla,$8999,California,93740,automatic,gas,grey,unk,excellent,clean
https://yubasutter.craigslist.org//cto/5843991016.html,2011,Toyota,Corolla,$9400,California,44,automatic,gas,red,4 cylinders,excellent,salvage
https://yubasutter.craigslist.org//ctd/5886761137.html,2010,Toyota,Corolla,$8999,California,93740,automatic,gas,grey,unk,excellent,clean
https://yubasutter.craigslist.org//ctd/5884431956.html,2010,Toyota,Corolla,$8999,California,93740,automatic,gas,grey,unk,excellent,clean
https://yubasutter.craigslist.org//ctd/5881627954.html,2010,Toyota,Corolla,$8999,California,93740,automatic,gas,grey,6 cylinders,excellent,clean
https://yubasutter.craigslist.org//ctd/5881007608.html,2010,Toyota,Corolla,$8999,California,93740,automatic,gas,grey,unk,excellent,clean
https://sfbay.craigslist.org//ctd/5899921669.html,2013,Toyota,Camry,$14991,California,53227,automatic,gas,silver,4 cylinders,excellent,clean
https://sfbay.craigslist.org//ctd/5883972332.html,2013,Toyota,Camry,$14991,California,53227,automatic,gas,silver,4 cylinders,excellent,clean
https://sfbay.craigslist.org//ctd/5879723071.html,2013,Toyota,Camry,$14991,California,53227,automatic,gas,silver,4 cylinders,excellent,clean
https://sfbay.craigslist.org//ctd/5872601359.html,2013,Toyota,Camry,$14991,California,53227,automatic,gas,silver,4 cylinders,excellent,clean
https://sfbay.craigslist.org//ctd/5899926668.html,2011,Toyota,Corolla,$12991,California,75000,automatic,gas,grey,4 cylinders,excellent,clean
https://sfbay.craigslist.org//ctd/5899923992.html,2010,Toyota,Corolla,$11991,California,89000,automatic,gas,white,4 cylinders,excellent,clean
https://mendocino.craigslist.org//ctd/5888206670.html,2015,Toyota,Corolla,$13995,California,36327,automatic,gas,white,4 cylinders,unk,clean
https://mendocino.craigslist.org//ctd/5856404708.html,2015,Toyota,Corolla,$13995,California,36327,automatic,gas,white,4 cylinders,unk,clean
https://imperial.craigslist.org//cto/5870898564.html,2011,Toyota,Camry,$6299,California,54,automatic,gas,silver,unk,unk,salvage
https://imperial.craigslist.org//cto/5831588079.html,2014,Toyota,Camry,$14988,California,51949,automatic,gas,grey,4 cylinders,like new,clean
https://imperial.craigslist.org//cto/5868452627.html,2013,Toyota,Corolla,$5000,California,unk,manual,gas,unk,unk,unk,salvage
https://imperial.craigslist.org//cto/5868447912.html,2013,Toyota,Corolla,$5000,California,unk,manual,gas,unk,unk,unk,salvage
https://imperial.craigslist.org//cto/5868441133.html,2013,Toyota,Corolla,$5000,California,unk,manual,gas,unk,unk,unk,salvage
https://imperial.craigslist.org//cto/5868426212.html,2013,Toyota,Corolla,$5000,California,unk,manual,gas,unk,unk,unk,salvage
https://imperial.craigslist.org//cto/5860332464.html,2010,Toyota,Corolla,$4900,California,unk,automatic,gas,grey,4 cylinders,unk,salvage
https://imperial.craigslist.org//cto/5858702221.html,2010,Toyota,Corolla,$6550,California,84000,automatic,gas,unk,4 cylinders,excellent,salvage
https://ventura.craigslist.org//cto/5881703863.html,2012,Toyota,Camry,$12200,California,58000,automatic,gas,grey,4 cylinders,like new,clean
https://ventura.craigslist.org//cto/5885592179.html,2011,Toyota,Camry,$6900,California,103000,automatic,gas,silver,4 cylinders,good,salvage
https://ventura.craigslist.org//ctd/5890110510.html,2011,Toyota,Camry,$11995,California,unk,automatic,gas,silver,4 cylinders,unk,clean
https://ventura.craigslist.org//ctd/5889924993.html,2011,Toyota,Camry,$11995,California,unk,automatic,gas,silver,4 cylinders,unk,clean
https://ventura.craigslist.org//ctd/5889362085.html,2012,Toyota,Camry,$15516,California,42746,automatic,gas,silver,4 cylinders,good,clean
https://ventura.craigslist.org//ctd/5882638419.html,2012,Toyota,Camry,$13995,California,74291,automatic,other,silver,unk,unk,clean
https://ventura.craigslist.org//cto/5881283584.html,2011,Toyota,Camry,$6900,California,103000,automatic,gas,silver,4 cylinders,good,salvage
https://ventura.craigslist.org//ctd/5881045519.html,2011,Toyota,Camry,$1100,California,128944,automatic,gas,grey,4 cylinders,like new,clean
https://ventura.craigslist.org//cto/5837702115.html,2012,Toyota,Camry,$14696,California,47000,automatic,gas,grey,4 cylinders,like new,clean
https://ventura.craigslist.org//cto/5873771511.html,2014,Toyota,Camry,$13500,California,45000,automatic,gas,black,4 cylinders,like new,salvage
https://ventura.craigslist.org//ctd/5873384470.html,2012,Toyota,Camry,$13995,California,74291,automatic,other,silver,unk,unk,clean
https://ventura.craigslist.org//cto/5821038368.html,2010,Toyota,Camry,$12995,California,111,automatic,gas,unk,6 cylinders,excellent,clean
https://ventura.craigslist.org//ctd/5867115399.html,2011,Toyota,Camry,$1200,California,128944,automatic,gas,grey,4 cylinders,like new,clean
https://ventura.craigslist.org//ctd/5865264208.html,2012,Toyota,Camry,$15516,California,42746,automatic,gas,silver,4 cylinders,good,clean
https://ventura.craigslist.org//ctd/5861487970.html,2011,Toyota,Camry,$11995,California,unk,automatic,gas,silver,4 cylinders,unk,clean
https://ventura.craigslist.org//cto/5811476007.html,2010,Toyota,Camry,$12995,California,111,automatic,gas,unk,6 cylinders,excellent,clean
https://ventura.craigslist.org//cto/5812943685.html,2010,Toyota,Camry,$12995,California,111,automatic,gas,unk,6 cylinders,excellent,clean
https://ventura.craigslist.org//cto/5900093457.html,2013,Toyota,Corolla,$9600,California,80000,automatic,gas,grey,4 cylinders,like new,clean
https://ventura.craigslist.org//ctd/5895911600.html,2015,Toyota,Corolla,$15716,California,18408,manual,gas,red,4 cylinders,good,clean
https://ventura.craigslist.org//ctd/5894265516.html,2015,Toyota,Corolla,$13588,California,42319,automatic,gas,silver,4 cylinders,unk,clean
https://ventura.craigslist.org//ctd/5891616990.html,2015,Toyota,Corolla,$15716,California,18408,manual,gas,red,4 cylinders,good,clean
https://ventura.craigslist.org//ctd/5889968072.html,2015,Toyota,Corolla,$13995,California,unk,automatic,gas,black,4 cylinders,unk,clean
https://ventura.craigslist.org//ctd/5882640716.html,2010,Toyota,Corolla,$8495,California,95560,automatic,other,silver,unk,unk,clean
https://ventura.craigslist.org//ctd/5882637619.html,2014,Toyota,Corolla,$14995,California,21804,automatic,other,black,unk,unk,clean
https://ventura.craigslist.org//ctd/5882637435.html,2015,Toyota,Corolla,$15888,California,36524,automatic,other,white,unk,unk,clean
https://ventura.craigslist.org//ctd/5882637187.html,2010,Toyota,Corolla,$9995,California,92368,automatic,other,white,unk,unk,clean
https://ventura.craigslist.org//ctd/5873385860.html,2010,Toyota,Corolla,$8495,California,95560,automatic,other,silver,unk,unk,clean
https://ventura.craigslist.org//ctd/5873383428.html,2014,Toyota,Corolla,$14995,California,21804,automatic,other,black,unk,unk,clean
https://ventura.craigslist.org//ctd/5873383406.html,2015,Toyota,Corolla,$15888,California,36524,automatic,other,white,unk,unk,clean
